"受訪者編號","訪問年","訪問月","性別","出生民國年","出生月","現居地","住宅種類","上網_高中","上網_大學","學校種類","課程難易度","學校規定與作息","到朋友家過夜","每天幾點鐘要回家","穿著和儀容","生活作息","上網的時間","交男／女朋友","金錢使用","工作選擇","父親目前的健康","向父親說心事","母親目前的健康","向母親說心事","中低收入戶生活補助","重大傷病、傷病醫療補助","生活過得快樂嗎","生活過得好不好","網癮_1","網癮_2","網癮_3","網癮_4","網癮_5","教育排名","出生西元年","年齡"
2203581,2020,2,1,90,5,950,8,0,4,13,0,0,1,1,2,2,1,1,2,2,2,3,2,4,0,0,6,7,2,1,2,2,1,0,2001,18
2203582,2020,1,2,91,11,220,2,5,0,5,2,2,3,3,2,3,3,3,2,3,2,4,2,4,0,0,5,7,3,3,2,3,2,2,2002,17
2273341,2020,2,2,89,10,227,1,0,0,8,0,0,1,1,1,1,1,1,1,1,1,5,1,4,2,2,7,7,1,2,3,1,5,0,2000,19
2273342,2020,2,1,91,5,227,1,10,0,8,2,1,3,3,1,2,1,1,3,2,3,4,96,6,0,0,3,4,1,1,1,3,1,1,2002,17
2273343,2020,2,1,92,11,227,1,0,0,8,0,0,3,3,1,3,1,1,1,1,1,5,96,6,0,0,7,6,2,2,1,1,2,0,2003,16
2273391,2020,2,2,88,3,204,7,0,9,10,0,0,3,3,2,2,2,4,1,1,3,4,3,4,0,0,5,5,1,1,1,1,1,0,1999,20
2273392,2020,2,2,90,4,204,7,0,8,13,0,0,4,4,1,3,3,4,2,2,3,5,2,3,0,0,6,6,3,1,1,3,1,0,2001,18
2382031,2020,1,1,89,3,238,8,0,3,13,0,0,3,4,2,3,2,1,3,3,3,4,2,4,0,0,6,6,4,4,2,3,3,0,2000,19
2382032,2020,2,2,91,11,238,8,3,0,5,2,1,3,3,2,4,3,2,4,6,2,4,2,4,0,0,4,7,2,2,2,1,2,3,2002,17
2382211,2020,1,1,86,7,242,7,0,0,6,0,0,2,2,2,2,2,2,2,2,3,5,2,3,0,0,6,6,1,1,1,1,1,0,1997,22
2383541,2020,2,1,92,6,950,7,5,0,5,3,1,3,2,2,3,3,3,3,2,96,6,2,3,0,0,4,1,2,2,2,1,3,1,2003,16
3002181,2020,2,1,92,10,300,8,4,0,6,2,1,2,2,2,2,3,1,2,1,2,3,3,4,0,0,6,5,3,2,3,2,2,1,2003,16
3010142,2020,1,1,91,10,900,2,5,0,8,2,1,2,1,1,1,1,1,2,1,2,5,2,5,0,0,6,6,1,3,1,1,2,2,2002,17
3010192,2020,2,2,87,12,242,7,0,0,5,0,0,0,2,2,3,3,0,2,2,2,3,2,3,0,0,5,6,1,4,3,4,4,0,1998,21
3010392,2020,1,1,86,11,242,8,0,10,13,0,0,2,2,1,3,1,1,1,1,3,5,3,5,0,0,2,5,4,4,5,5,5,0,1997,22
3011081,2020,2,1,89,3,244,4,0,9,13,0,0,1,1,1,2,2,1,3,2,3,5,3,4,0,0,5,5,5,5,5,5,5,0,2000,19
3011082,2020,2,2,90,11,111,99,2,0,5,2,3,4,3,2,3,2,4,2,1,3,5,2,4,0,0,4,4,4,4,4,4,4,4,2001,18
3011181,2020,2,1,89,8,220,8,0,9,12,0,0,3,3,1,3,3,1,3,2,2,5,2,3,0,0,6,7,3,2,3,3,2,0,2000,19
3011182,2020,2,1,91,3,220,8,10,0,6,2,1,2,3,1,3,3,1,3,2,2,5,2,3,0,0,4,5,5,4,1,5,3,1,2002,17
3011231,2020,2,1,89,2,220,8,0,10,13,0,0,4,3,1,4,4,1,2,1,4,4,3,4,0,0,5,5,5,4,2,4,2,0,2000,20
3011232,2020,2,2,92,1,220,8,96,0,8,2,1,4,3,1,3,3,4,3,3,2,5,2,5,0,0,5,4,3,2,4,4,3,3,2003,17
3011411,2020,1,2,90,11,330,8,9,0,6,3,2,4,4,2,4,2,3,3,3,1,5,3,5,0,0,4,3,3,3,2,3,4,3,2001,18
3012081,2020,1,2,90,10,300,2,5,0,6,2,1,4,3,3,3,3,4,4,0,2,3,2,2,0,0,5,5,1,3,1,1,1,2,2001,18
3013641,2020,1,1,89,5,300,4,0,10,12,0,0,0,2,2,3,2,2,2,3,3,5,4,3,0,0,5,5,5,2,4,3,2,0,2000,19
3020185,2020,1,2,90,1,242,7,0,9,13,0,0,4,3,1,2,2,4,1,1,3,4,3,4,0,0,6,3,2,1,2,2,5,0,2001,19
3021031,2020,1,2,86,4,220,8,0,0,13,0,0,2,1,1,2,1,6,3,2,3,4,2,3,0,0,3,4,2,2,2,1,2,0,1997,22
3021032,2020,2,1,87,11,220,8,0,0,8,0,0,2,2,2,2,2,2,2,2,3,5,3,5,0,0,4,5,3,2,3,3,3,0,1998,21
3021171,2020,1,1,87,1,241,2,0,8,12,0,0,2,2,1,2,1,1,2,1,3,3,3,2,0,0,6,7,3,1,1,1,2,0,1998,22
3021172,2020,1,2,87,1,241,9,0,8,12,0,0,4,4,1,4,4,4,2,1,2,5,1,4,0,0,6,5,3,2,4,3,4,0,1998,22
3021183,2020,2,2,85,4,220,7,0,0,10,0,0,2,3,1,4,3,2,3,2,3,3,3,2,0,0,4,3,3,3,4,5,4,0,1996,23
3021211,2020,2,2,91,7,326,8,3,0,5,3,2,4,3,2,3,3,3,2,2,4,5,4,4,0,0,6,5,1,2,1,2,2,3,2002,17
3022201,2020,2,2,92,11,302,4,8,0,8,1,1,3,2,2,3,3,3,2,3,2,4,2,4,0,0,5,4,3,3,3,4,3,4,2003,16
3023421,2020,1,1,91,6,302,2,9,0,8,2,1,4,3,3,4,3,4,3,3,3,5,3,4,0,0,4,6,5,1,1,4,1,2,2002,17
3023422,2020,1,1,92,9,302,2,6,0,8,3,3,4,4,2,4,4,3,2,3,1,3,3,2,0,0,4,4,1,3,3,3,3,2,2003,16
3031192,2020,2,2,86,11,231,7,0,3,13,0,0,3,3,1,1,1,2,3,1,2,5,3,2,0,0,6,6,3,3,2,2,3,0,1997,22
3031232,2020,1,2,85,5,100,7,0,0,12,0,0,2,1,1,1,1,1,1,2,2,5,2,1,2,2,4,4,2,2,1,2,2,0,1996,23
3031361,2020,1,2,87,8,235,8,0,0,5,0,0,2,2,2,3,1,1,1,2,3,4,3,4,0,0,3,2,5,5,2,5,3,0,1998,21
3031362,2020,2,2,89,11,235,8,0,4,13,0,0,4,3,3,3,3,3,3,2,1,4,1,2,0,0,4,4,1,3,1,3,3,0,2000,19
3031451,2020,1,2,89,2,235,7,0,6,12,0,0,2,2,3,3,3,6,3,1,1,5,1,3,0,0,7,7,3,4,1,3,4,0,2000,19
3031452,2020,1,2,91,9,235,7,6,0,9,2,1,2,2,2,2,2,1,3,2,1,5,1,4,0,0,5,6,3,3,2,3,3,2,2002,17
3041142,2020,1,1,88,4,235,7,0,4,12,0,0,2,3,2,2,2,2,3,3,2,4,2,4,0,0,6,6,2,2,3,3,2,0,1999,20
3041372,2020,2,2,88,3,235,7,0,4,12,0,0,4,4,1,3,1,3,4,2,2,4,2,4,0,0,6,5,1,3,1,1,3,0,1999,20
3041403,2020,3,1,89,2,235,7,0,0,8,0,0,3,2,2,3,3,2,2,2,6,0,2,4,0,0,6,6,2,1,1,2,3,0,2000,20
3051221,2020,1,2,86,7,234,2,0,6,14,0,0,4,3,4,3,3,3,3,2,2,4,2,3,0,0,5,4,2,2,2,2,2,0,1997,22
3051222,2020,2,2,87,12,234,8,0,5,13,0,0,3,3,4,3,3,4,3,2,3,3,2,2,0,0,6,6,1,2,2,2,1,0,1998,21
3051223,2020,2,1,91,7,234,7,5,0,7,2,1,0,4,2,3,4,2,2,0,3,5,3,5,0,0,5,4,3,2,3,3,2,4,2002,17
3051271,2020,1,1,90,7,402,8,0,5,13,0,0,2,1,3,3,2,1,2,2,2,5,2,5,0,0,3,3,2,2,2,2,2,0,2001,18
3060091,2020,1,2,85,8,235,6,0,0,8,0,0,4,4,3,2,1,3,3,3,3,5,3,2,0,0,4,5,4,2,2,3,4,0,1996,23
3060092,2020,2,1,86,6,235,4,0,0,8,0,0,3,2,1,3,1,2,3,3,2,4,4,3,0,0,5,6,2,4,3,2,4,0,1997,22
3061192,2020,2,1,85,5,235,7,0,0,4,0,0,2,2,1,2,1,1,2,1,2,5,2,3,0,0,5,5,2,2,4,5,5,0,1996,23
3061452,2020,3,2,85,8,242,96,0,0,13,0,0,2,1,1,2,1,1,2,1,6,0,3,3,0,0,6,5,4,4,3,3,3,0,1996,23
3061471,2020,3,2,89,11,242,7,0,7,13,0,0,2,2,1,3,3,2,1,1,3,5,3,5,0,0,5,5,3,4,3,3,4,0,2000,19
3061472,2020,3,1,92,10,242,7,4,0,5,2,1,6,2,2,3,3,2,2,6,1,3,1,3,0,0,5,5,1,1,2,2,2,4,2003,16
3071132,2020,1,1,86,4,242,2,0,10,14,0,0,2,3,1,3,3,1,2,6,3,4,3,4,0,0,6,7,4,4,2,4,5,0,1997,22
3071261,2020,2,2,85,10,99,7,0,0,13,0,0,3,3,2,2,2,2,2,2,2,3,2,3,0,0,6,6,3,3,3,4,3,0,1996,23
3071262,2020,2,2,87,1,99,7,0,10,13,0,0,4,4,1,2,2,3,3,2,3,5,3,3,0,0,5,6,5,5,5,5,4,0,1998,22
3071311,2020,1,2,86,11,242,7,0,5,13,0,0,2,3,2,2,3,3,2,2,3,4,2,3,0,0,5,4,4,4,3,4,3,0,1997,22
3071312,2020,1,2,88,4,116,7,0,9,13,0,0,3,3,3,3,1,3,2,2,3,2,2,2,0,0,5,6,2,5,4,4,4,0,1999,20
3071313,2020,2,1,89,8,99,7,0,0,5,0,0,1,1,1,2,1,2,1,2,3,4,2,4,0,0,6,5,3,2,1,2,2,0,2000,19
3160354,2020,3,1,87,10,320,4,0,9,13,0,0,2,3,2,3,3,2,2,3,4,5,2,5,0,0,5,5,4,3,4,3,3,0,1998,21
3202291,2020,1,1,87,12,320,2,0,5,13,0,0,3,2,1,3,3,2,2,2,2,4,2,3,0,0,5,5,1,1,1,1,1,0,1998,21
3202292,2020,1,1,92,2,320,4,3,0,5,1,1,3,3,3,3,3,3,3,3,2,3,2,3,0,0,6,5,2,2,2,1,2,3,2003,16
3203281,2020,1,1,91,9,320,8,6,0,6,2,2,4,2,2,2,2,1,2,2,2,5,2,4,0,0,4,4,3,5,4,3,5,2,2002,17
3203291,2020,1,1,89,8,320,8,0,0,6,0,0,2,2,2,2,2,2,2,2,2,5,2,5,0,0,5,6,4,5,5,2,2,0,2000,19
3372132,2020,2,1,92,2,337,4,0,0,8,0,0,2,2,1,1,1,1,1,1,3,5,96,6,0,0,4,4,1,1,1,1,1,0,2003,17
3372291,2020,1,1,88,9,333,7,0,6,13,0,0,2,1,1,2,2,1,1,2,3,5,2,4,0,0,6,6,3,2,3,2,2,0,1999,20
3372292,2020,1,2,90,3,241,8,4,0,9,1,1,2,2,1,2,1,2,2,2,3,4,3,3,0,0,4,5,3,2,2,2,2,2,2001,18
3372321,2020,2,1,91,8,337,4,7,0,6,1,3,1,2,1,3,1,1,3,1,96,6,2,5,0,0,7,4,5,1,3,2,1,1,2002,17
3372322,2020,2,2,92,2,337,4,7,0,6,2,2,4,3,1,2,3,1,1,1,3,5,2,4,0,0,5,5,1,1,1,3,1,3,2003,17
3373201,2020,1,2,89,1,116,96,0,96,12,0,0,4,3,2,2,1,4,4,2,1,6,1,4,0,0,4,7,3,2,2,2,1,0,2000,20
3373202,2020,1,1,91,10,337,4,5,0,6,2,2,3,3,2,2,3,3,3,3,2,5,2,5,0,0,7,7,2,2,2,2,2,2,2002,17
3373231,2020,2,1,91,9,337,4,10,0,5,2,1,3,4,2,3,1,1,3,3,2,5,2,5,0,0,6,6,1,1,3,3,4,1,2002,17
4010051,2020,1,1,85,10,338,4,0,0,13,0,0,2,2,1,1,1,1,2,2,4,4,4,3,0,0,6,5,4,4,3,2,3,0,1996,23
4010102,2020,2,1,85,1,338,8,0,0,13,0,0,2,2,1,2,1,1,1,2,3,5,3,5,0,0,6,7,2,4,2,3,1,0,1996,24
4011081,2020,2,1,85,6,326,8,0,8,14,0,0,1,1,2,1,1,1,2,1,1,5,1,5,0,0,5,6,3,3,2,2,5,0,1996,23
4011182,2020,1,2,85,1,326,2,0,0,13,0,0,3,3,3,3,2,2,2,2,2,4,3,1,0,0,5,4,4,3,1,1,2,0,1996,24
4011211,2020,3,2,92,2,320,2,4,0,5,2,1,0,2,2,4,3,2,1,2,1,5,1,2,0,0,4,5,1,3,2,3,4,3,2003,17
4011223,2020,2,1,88,6,326,4,0,0,8,0,0,3,3,2,3,3,3,3,3,2,4,2,4,2,2,6,6,2,2,3,3,3,0,1999,20
4011252,2020,3,1,86,4,326,4,0,0,13,0,0,3,3,2,3,2,2,3,2,2,5,2,5,0,0,6,5,3,1,3,2,1,0,1997,22
4011362,2020,2,2,85,4,99,5,0,0,12,0,0,3,2,2,2,2,2,2,3,6,0,96,6,6,1,6,5,1,2,1,2,3,0,1996,23
4011363,2020,2,2,87,5,326,4,0,0,12,0,0,2,1,1,2,1,2,1,1,1,2,1,2,2,2,5,6,5,4,5,4,4,0,1998,21
4021351,2020,2,2,88,4,330,2,0,5,12,0,0,2,2,1,1,1,1,2,2,2,5,2,2,0,0,6,6,1,1,1,1,1,0,1999,20
4021352,2020,2,1,90,10,330,4,10,0,6,2,1,4,3,2,3,2,1,3,2,3,3,3,3,0,0,6,7,3,4,4,4,5,1,2001,18
4031081,2020,1,2,89,10,950,4,0,6,12,0,0,3,2,2,3,3,6,2,3,2,3,2,3,0,0,7,7,2,3,2,3,2,0,2000,19
4031082,2020,1,2,91,5,950,4,3,0,5,3,1,3,3,2,3,3,4,3,3,2,3,2,2,0,0,6,7,4,4,4,3,3,1,2002,17
4031183,2020,1,2,85,6,429,2,0,0,13,0,0,2,2,1,3,1,3,1,2,4,4,4,2,0,0,5,5,4,3,4,3,3,0,1996,23
4031262,2020,1,1,86,1,950,2,0,6,13,0,0,2,2,1,2,1,2,3,2,1,4,3,4,2,2,6,6,2,2,1,2,2,0,1997,23
4031411,2020,2,1,92,12,325,4,7,0,6,2,1,2,3,3,3,2,3,2,3,3,4,96,6,0,0,5,3,4,4,4,5,5,2,2003,16
4040102,2020,1,2,85,8,241,7,0,0,13,0,0,1,1,1,1,1,1,1,1,3,5,2,4,0,0,3,3,3,2,1,2,2,0,1996,23
4040262,2020,2,1,92,8,338,8,4,0,8,2,2,3,3,2,3,3,2,3,4,3,5,3,5,0,0,6,6,2,1,2,2,2,1,2003,16
4040392,2020,1,2,85,1,221,7,0,0,12,0,0,1,1,1,2,1,1,2,2,2,3,2,3,2,2,5,5,3,3,3,3,3,0,1996,24
4040432,2020,1,2,86,9,324,2,0,6,13,0,0,2,2,2,3,2,2,2,2,2,4,2,2,0,0,7,6,3,2,2,3,1,0,1997,22
4041242,2020,2,1,85,12,950,5,0,0,8,0,0,3,3,1,3,1,1,3,1,3,5,3,4,0,0,4,6,1,3,1,2,1,0,1996,23
4041361,2020,2,2,91,7,950,4,5,0,5,2,3,3,3,2,2,2,2,3,2,3,4,3,4,0,0,4,4,3,5,5,3,3,3,2002,17
4041371,2020,1,2,86,5,950,4,0,0,12,0,0,2,3,4,2,1,2,3,2,1,5,1,3,0,0,7,7,1,1,1,1,1,0,1997,22
4041372,2020,1,1,87,6,950,4,0,0,8,0,0,3,2,1,2,1,2,2,2,1,5,1,4,6,2,7,7,1,1,1,1,1,0,1998,21
4041412,2020,1,1,87,5,116,7,0,5,13,0,0,1,2,3,3,3,2,3,2,2,5,2,5,0,0,6,7,2,5,2,5,3,0,1998,21
4041413,2020,1,2,90,9,950,4,3,0,5,2,1,2,1,1,2,1,1,1,2,2,5,2,4,0,0,5,7,1,1,1,1,1,2,2001,18
4082471,2020,1,2,88,3,412,8,0,0,6,0,0,3,3,3,3,3,3,3,2,3,4,2,3,1,1,7,7,2,2,2,2,2,0,1999,20
4142441,2020,2,1,89,11,432,4,8,0,8,2,2,3,3,2,3,2,1,2,3,2,4,2,3,0,0,6,6,2,2,2,2,3,2,2000,19
4143261,2020,2,2,91,12,414,7,6,0,6,3,1,3,3,3,3,3,3,3,3,3,4,3,4,0,0,7,7,3,3,2,3,3,2,2002,17
4202211,2020,1,2,92,4,429,4,3,0,8,2,1,4,3,2,2,2,1,2,3,2,5,2,5,0,0,5,4,2,2,2,2,2,2,2003,16
4202281,2020,2,1,92,5,433,4,0,0,8,0,0,3,4,3,3,3,2,4,3,1,3,1,5,0,0,4,4,4,4,4,4,3,0,2003,16
4202441,2020,1,1,86,3,420,97,0,0,13,0,0,3,3,4,3,3,4,4,4,2,5,2,4,0,0,5,5,4,4,3,3,1,0,1997,22
4202442,2020,1,2,89,1,420,97,0,98,12,0,0,3,3,3,3,3,3,3,3,3,5,2,3,0,0,4,3,2,4,1,3,2,0,2000,20
4273312,2020,1,1,85,2,427,2,0,0,8,0,0,2,1,1,3,1,2,1,1,3,4,3,4,2,2,5,4,1,1,1,1,1,0,1996,23
4273313,2020,3,2,92,7,427,8,6,0,6,1,2,3,3,2,4,3,1,2,1,3,5,3,4,0,0,4,7,1,3,2,2,1,4,2003,16
5010124,2020,2,1,87,2,231,7,0,7,12,0,0,1,1,1,1,1,1,3,1,1,4,1,4,0,0,7,7,3,3,3,2,4,0,1998,22
5010223,2020,1,2,85,4,971,96,0,0,12,0,0,2,3,2,3,3,3,3,2,3,5,3,2,0,0,4,4,2,2,2,2,2,0,1996,23
5011051,2020,1,2,86,8,261,4,0,0,8,0,0,2,3,3,3,3,3,3,3,3,4,3,3,0,0,6,6,2,1,2,2,1,0,1997,22
5011052,2020,1,1,88,7,261,4,0,0,8,0,0,3,3,3,3,3,3,3,2,2,3,2,3,0,0,7,5,2,3,2,2,2,0,1999,20
5011053,2020,1,2,90,12,261,4,4,0,8,2,1,4,4,3,3,3,1,3,3,3,1,3,1,0,0,7,7,3,2,4,5,1,3,2001,18
5011062,2020,2,2,86,6,260,2,4,0,8,3,2,2,2,2,3,3,3,3,2,1,4,2,4,2,2,6,5,3,3,2,3,3,2,1997,22
5011291,2020,1,2,88,4,320,8,0,6,13,0,0,1,1,3,2,1,2,2,2,2,5,3,3,0,0,4,3,3,1,2,5,2,0,1999,20
5011292,2020,1,1,92,12,261,4,4,0,5,3,2,6,2,1,3,3,6,1,1,3,5,3,2,0,0,4,5,2,2,5,2,1,2,2003,16
5011501,2020,1,2,91,11,261,4,5,0,5,2,1,1,1,1,1,2,1,2,2,2,4,1,4,0,0,3,4,1,1,2,1,2,1,2002,17
5020262,2020,1,1,88,10,261,8,0,10,13,0,0,3,3,2,3,2,2,2,4,3,4,4,4,0,0,6,7,1,1,3,3,1,0,1999,20
5021041,2020,1,2,88,4,413,7,0,10,12,0,0,3,2,1,2,1,2,3,3,4,5,4,5,0,0,4,4,1,2,1,1,4,0,1999,20
5021042,2020,4,1,89,3,261,3,0,0,4,0,0,2,2,1,2,1,1,2,1,3,3,3,3,2,2,4,3,1,1,1,1,2,0,2000,20
5021043,2020,3,1,92,1,261,4,4,0,7,2,2,2,2,1,2,1,2,3,2,3,4,3,4,0,0,4,4,2,3,3,2,3,4,2003,17
5021151,2020,3,1,90,6,236,2,0,0,8,0,0,4,4,1,3,2,2,2,2,3,4,3,4,0,0,5,6,3,3,2,2,4,0,2001,18
5021152,2020,3,1,92,5,261,2,4,0,8,2,2,6,2,6,3,3,8,8,6,1,3,1,4,0,0,7,7,1,1,3,1,1,3,2003,16
5021171,2020,3,1,89,12,261,5,5,0,9,2,2,2,1,1,3,1,1,2,2,4,5,3,5,0,0,5,2,5,5,3,3,3,4,2000,19
5021241,2020,1,2,91,4,261,7,4,0,9,2,1,3,3,1,1,1,3,1,3,3,5,3,3,0,0,6,5,1,1,1,1,1,4,2002,17
5021242,2020,1,1,92,3,261,2,5,0,5,1,1,3,3,1,2,1,1,3,2,3,4,3,4,0,0,6,6,1,1,1,1,1,3,2003,16
5021411,2020,1,2,90,1,261,4,0,4,13,0,0,3,6,2,3,3,3,2,3,3,3,4,2,0,0,5,3,3,4,2,4,4,0,2001,19
5021412,2020,2,2,91,12,261,4,2,0,5,2,1,4,4,3,3,4,2,3,2,1,2,1,1,0,0,6,5,1,4,2,1,2,4,2002,17
5021423,2020,2,2,88,3,262,96,0,99,12,0,0,3,4,2,3,3,2,2,2,3,4,3,4,0,0,5,4,2,2,2,3,3,0,1999,20
5021511,2020,2,1,92,1,999,8,3,0,5,1,3,6,6,3,3,3,6,3,6,3,5,2,5,0,0,6,6,2,2,2,2,4,3,2003,17
5021541,2020,3,1,92,11,261,4,5,0,8,2,1,3,3,2,3,3,2,3,3,3,4,3,3,0,0,6,6,3,2,1,4,4,3,2003,16
5021581,2020,3,1,89,7,261,5,0,0,8,0,0,4,2,2,2,1,3,1,2,3,4,3,4,0,0,5,5,3,3,2,2,3,0,2000,19
5021601,2020,1,1,85,3,261,4,0,0,8,0,0,2,2,1,1,1,1,1,1,1,5,1,5,0,0,7,7,1,1,1,1,1,0,1996,23
5021602,2020,1,1,86,5,261,4,0,0,8,0,0,1,1,1,1,1,1,1,1,96,6,96,6,0,0,6,7,3,1,3,3,3,0,1997,22
5120594,2020,1,2,88,5,223,8,0,10,13,0,0,3,3,2,3,3,3,2,2,3,3,3,3,0,0,5,5,3,3,3,3,4,0,1999,20
5133431,2020,2,1,88,10,880,4,0,0,5,0,0,2,2,2,2,2,1,2,2,6,0,1,3,0,0,7,7,3,3,3,3,3,0,1999,20
5142261,2020,3,2,88,4,514,2,0,0,9,0,0,3,3,2,3,3,2,2,3,3,3,3,2,0,0,5,5,2,4,1,4,5,0,1999,20
5142383,2020,1,2,85,11,500,8,0,0,12,0,0,2,2,2,2,2,2,2,2,3,8,3,4,0,0,6,6,1,1,2,1,2,0,1996,23
5142401,2020,1,1,88,7,514,3,0,0,5,0,0,2,3,1,3,3,1,2,2,2,4,1,4,0,0,7,7,3,2,3,2,3,0,1999,20
5143161,2020,2,2,92,7,514,2,2,0,5,2,3,2,3,3,3,3,3,3,2,2,4,2,4,0,0,5,3,3,3,3,4,4,4,2003,16
5572091,2020,1,1,89,7,557,2,0,0,6,0,0,3,4,1,2,2,1,2,2,4,5,3,5,0,0,5,4,1,1,1,1,1,0,2000,19
5572092,2020,1,2,91,3,557,4,4,0,6,2,1,3,3,2,2,1,3,2,2,3,4,3,4,0,0,6,6,2,2,3,3,2,4,2002,17
5573231,2020,1,2,89,10,557,4,0,6,12,0,0,4,4,3,2,1,3,3,3,3,3,3,4,0,0,7,6,2,3,4,4,2,0,2000,19
5573232,2020,1,2,91,3,557,7,4,0,8,1,2,3,2,3,3,3,3,3,3,2,5,2,4,0,0,7,7,1,1,5,5,5,3,2002,17
6011223,2020,2,1,88,7,407,8,0,0,6,0,0,3,2,2,2,2,2,2,2,4,8,1,3,0,0,7,6,1,1,1,1,1,0,1999,20
6011291,2020,1,2,90,6,116,7,0,6,13,0,0,3,3,1,3,3,0,3,0,2,2,2,2,0,0,7,7,3,4,3,4,2,0,2001,18
6011452,2020,2,2,91,2,637,4,4,0,8,2,1,3,3,3,3,3,3,3,3,2,4,1,4,0,0,7,7,1,1,1,1,1,6,2002,18
6011491,2020,1,2,88,3,637,4,0,0,8,0,0,2,1,1,2,1,1,1,1,3,2,3,1,2,1,6,5,4,4,4,3,5,0,1999,20
6011531,2020,1,2,85,12,637,3,0,0,12,0,0,3,3,1,1,1,1,3,1,1,5,1,5,0,0,6,6,2,3,3,1,3,0,1996,23
6011532,2020,1,1,88,2,637,8,0,10,13,0,0,1,1,1,1,1,1,1,1,1,4,1,4,0,0,7,7,3,5,3,5,5,0,1999,20
6011533,2020,1,1,89,10,813,4,0,0,8,0,0,3,2,1,1,1,1,4,2,3,5,3,5,0,0,5,5,2,3,3,3,3,0,2000,19
6020294,2020,2,2,85,6,732,4,0,0,8,0,0,3,3,2,2,2,2,3,2,3,4,3,2,0,0,4,4,3,1,3,2,3,0,1996,23
6021021,2020,2,2,89,9,106,2,0,6,13,0,0,2,1,2,2,2,2,1,2,2,3,2,2,0,0,5,7,3,2,4,3,1,0,2000,19
6021042,2020,2,1,87,7,744,7,0,10,12,0,0,1,2,1,2,1,1,2,2,4,5,3,3,0,0,4,5,2,1,1,3,1,0,1998,21
6021052,2020,1,1,86,10,335,2,0,6,13,0,0,6,3,3,3,3,1,3,2,2,4,2,4,0,0,6,6,3,2,2,4,2,0,1997,22
6021102,2020,1,2,86,5,433,4,0,0,12,0,0,2,3,1,2,1,3,3,3,3,5,2,4,2,2,5,6,2,3,2,2,2,0,1997,22
6021191,2020,3,2,88,2,732,2,0,0,6,0,0,1,3,1,3,2,2,1,2,3,3,3,2,6,2,6,5,4,4,2,5,4,0,1999,21
6021221,2020,2,1,88,2,732,4,0,0,6,0,0,3,3,1,2,1,1,3,3,1,2,1,3,0,0,7,7,1,2,5,2,3,0,1999,21
6021311,2020,2,2,92,2,732,4,2,0,5,2,1,6,4,1,3,1,4,3,6,3,3,3,3,0,0,7,7,1,1,1,1,1,3,2003,17
6021331,2020,1,1,92,10,732,4,9,0,8,2,2,4,3,1,3,3,2,3,2,3,4,3,4,0,0,7,6,2,2,3,3,1,2,2003,16
6021342,2020,1,1,86,4,732,2,0,0,13,0,0,2,2,1,1,1,2,2,1,3,4,2,5,0,0,5,5,1,3,4,4,3,0,1997,22
6021461,2020,2,2,91,10,732,2,8,0,8,3,1,3,2,1,2,2,2,3,2,2,4,1,4,0,0,6,7,3,3,2,2,2,2,2002,17
6021602,2020,1,1,89,5,732,8,0,4,12,0,0,6,1,1,1,1,1,2,1,3,4,3,4,0,0,5,5,1,1,1,1,1,0,2000,19
6031241,2020,1,2,85,12,732,8,0,0,12,0,0,4,3,1,2,1,4,1,1,2,3,2,3,0,0,5,6,5,4,1,1,1,0,1996,23
6031242,2020,2,2,88,6,732,2,0,6,12,0,0,4,3,1,3,3,2,3,3,2,4,3,4,0,0,7,7,1,2,2,2,3,0,1999,20
6031281,2020,2,2,92,6,521,4,3,0,8,2,1,4,3,3,3,3,3,3,3,3,3,3,3,0,0,4,4,3,4,3,4,3,1,2003,16
6031301,2020,1,1,86,12,600,4,0,0,8,0,0,2,2,1,3,2,2,3,2,3,3,96,6,0,0,5,5,3,2,4,3,3,0,1997,22
6031302,2020,1,2,90,3,732,2,0,0,8,0,0,2,2,2,3,2,2,2,2,3,4,96,6,0,0,6,5,3,2,3,2,2,0,2001,18
6031311,2020,1,2,87,6,106,6,0,0,8,0,0,4,2,1,2,1,1,2,1,1,5,1,4,0,0,5,4,2,2,2,2,1,0,1998,21
6031312,2020,1,1,88,11,732,2,0,0,8,0,0,3,3,1,2,2,2,3,2,3,3,3,4,0,0,5,4,2,2,2,1,3,0,1999,20
6031313,2020,1,1,91,3,732,2,8,0,8,2,1,3,3,2,3,3,3,3,3,4,4,3,3,0,0,5,7,4,2,3,3,4,2,2002,17
6031342,2020,1,1,85,8,732,1,0,0,10,0,0,1,1,1,1,1,1,1,1,1,5,1,5,0,0,6,6,2,2,2,2,1,0,1996,23
6031343,2020,1,2,90,10,732,1,5,0,5,2,2,3,3,3,3,3,3,3,3,3,5,3,3,0,0,3,3,3,3,3,3,3,2,2001,18
6031451,2020,1,1,86,3,744,8,0,0,13,0,0,3,3,3,2,1,2,2,1,1,3,1,3,0,0,7,7,2,1,2,2,1,0,1997,22
6031452,2020,1,1,88,4,732,8,0,5,13,0,0,2,3,2,3,3,1,3,2,4,3,3,3,0,0,5,6,2,1,1,3,1,0,1999,20
6041042,2020,3,1,85,12,811,4,0,0,8,0,0,2,2,1,2,2,2,2,2,6,0,4,5,0,0,5,4,3,2,1,1,1,0,1996,23
6041182,2020,3,2,87,11,104,8,0,2,13,0,0,1,9,1,1,1,2,1,2,3,5,5,5,0,0,6,6,1,1,1,1,2,0,1998,21
